PracticeFile,TrainingFile,TestFile,StimFile,audioStim,imageDescription,correct,imageStim,predicate,AS_tone,sentence,AS,AS_gloss,prompt,condition,question_gloss,predicate_gloss,question,sentence_gloss,OComp,speaker,OComp_gloss,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_M2.wav,,p,chase_M2.PNG,ha,M2,ava no amishi ha cheni,ava,bear,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The bear is chasing the cow.,amishi,1,cow,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,w,0,2.454434372,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_M4.wav,,p,sleep_M4.PNG,zuÌˆ,M4,akhi no zuÌˆ ani,akhi,bee,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The bee is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,p,1,0.73592503,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_L4.wav,,p,chase_L4.PNG,ha,L4,ane no awo ha cheni,ane,goat,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The goat is chasing the pig.,awo,1,pig,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,w,0,1.853612911,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_H4.wav,,w,chase_H4.PNG,ha,H4,apighi no amishi ha cheni,apighi,snake,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The snake is chasing the cow.,amishi,1,cow,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,w,1,1.986701897,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_M4.wav,,p,chase_M4.PNG,ha,M4,akhi no ami ha cheni,akhi,bee,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The bee is chasing the mosquito.,ami,1,mosquito,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,w,0,1.369426031,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_H4.wav,,w,sleep_H4.PNG,zuÌˆ,H4,apighi no zuÌˆ ani,apighi,snake,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The snake is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,p,0,0.401860367,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_L2.wav,,w,sleep_L2.PNG,zuÌˆ,L2,atsuÌˆ no zuÌˆ ani,atsuÌˆ,dog,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The dog is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,w,1,3.672446879,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_M1.wav,,p,sleep_M1.PNG,zuÌˆ,M1,avi no zuÌˆ ani,avi,mithun,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The mithun is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,w,0,2.070272424,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_L1.wav,,p,chase_L1.PNG,ha,L1,awo no awudu ha cheni,awo,pig,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The pig is chasing the rooster.,awudu,1,rooster,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,p,1,0.969110401,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_L4.wav,,w,chase_L4.PNG,ha,L4,ane no awo ha cheni,ane,goat,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The goat is chasing the pig.,awo,1,pig,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,p,0,7.943320233,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_H4.wav,,p,sleep_H4.PNG,zuÌˆ,H4,apighi no zuÌˆ ani,apighi,snake,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The snake is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,p,1,0.836256339,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_L3.wav,,p,chase_L3.PNG,ha,L3,amishi no ane ha cheni,amishi,cow,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The cow is chasing the goat.,ane,1,goat,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,w,0,2.518849647,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_H2.wav,,p,sleep_H2.PNG,zuÌˆ,H2,akuhu no zuÌˆ ani,akuhu,gibbon,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The gibbon is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,p,1,0.918987927,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_H3.wav,,p,sleep_H3.PNG,zuÌˆ,H3,awudu no zuÌˆ ani,awudu,rooster,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The rooster is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,p,1,1.203264767,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_M2.wav,,w,sleep_M2.PNG,zuÌˆ,M2,ava no zuÌˆ ani,ava,bear,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The bear is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,p,0,4.123009384,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_M4.wav,,w,sleep_M4.PNG,zuÌˆ,M4,akhi no zuÌˆ ani,akhi,bee,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The bee is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,24,24,24,,,,,,,,,p,0,1.069374883,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_H2.wav,,p,chase_H2.PNG,ha,H2,akuhu no awo ha cheni,akuhu,gibbon,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The gibbon is chasing the pig.,awo,1,pig,0,0,0,0,,,,,,,,,,,,,0,25,25,25,,,,,,,,,w,0,0.5841419,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_M3.wav,,w,sleep_M3.PNG,zuÌˆ,M3,ashe no zuÌˆ ani,ashe,deer,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The deer is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,26,26,26,,,,,,,,,p,0,4.355532138,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_L3.wav,,w,sleep_L3.PNG,zuÌˆ,L3,amishi no zuÌˆ ani,amishi,cow,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The cow is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,p,0,4.106188458,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_H1.wav,,w,sleep_H1.PNG,zuÌˆ,H1,ami no zuÌˆ ani,ami,mosquito,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The mosquito is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,p,0,1.286546395,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_H3.wav,,w,chase_H3.PNG,ha,H3,awudu no agha ha cheni,awudu,rooster,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The rooster is chasing the crow.,agha,1,crow,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,w,1,3.507155396,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_H2.wav,,w,sleep_H2.PNG,zuÌˆ,H2,akuhu no zuÌˆ ani,akuhu,gibbon,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The gibbon is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,30,30,30,,,,,,,,,p,0,4.090457844,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_M2.wav,,w,chase_M2.PNG,ha,M2,ava no amishi ha cheni,ava,bear,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The bear is chasing the cow.,amishi,1,cow,0,0,0,0,,,,,,,,,,,,,0,31,31,31,,,,,,,,,w,1,2.404537568,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_M3.wav,,w,chase_M3.PNG,ha,M3,ashe no awudu ha cheni,ashe,deer,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The deer is chasing the rooster.,awudu,1,rooster,0,0,0,0,,,,,,,,,,,,,0,32,32,32,,,,,,,,,w,1,0.451965877,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_H1.wav,,p,chase_H1.PNG,ha,H1,ami no atsuÌˆ ha cheni,ami,mosquito,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The mosquito is chasing the dog.,atsuÌˆ,1,dog,0,0,0,0,,,,,,,,,,,,,0,33,33,33,,,,,,,,,j,0,19.79012602,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_L3.wav,,w,chase_L3.PNG,ha,L3,amishi no ane ha cheni,amishi,cow,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The cow is chasing the goat.,ane,1,goat,0,0,0,0,,,,,,,,,,,,,0,34,34,34,,,,,,,,,p,0,15.78585422,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_M4.wav,,w,chase_M4.PNG,ha,M4,akhi no ami ha cheni,akhi,bee,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The bee is chasing the mosquito.,ami,1,mosquito,0,0,0,0,,,,,,,,,,,,,0,35,35,35,,,,,,,,,w,1,16.3195647,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_H1.wav,,w,chase_H1.PNG,ha,H1,ami no atsuÌˆ ha cheni,ami,mosquito,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The mosquito is chasing the dog.,atsuÌˆ,1,dog,0,0,0,0,,,,,,,,,,,,,0,36,36,36,,,,,,,,,w,1,0.819052955,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_L3.wav,,p,sleep_L3.PNG,zuÌˆ,L3,amishi no zuÌˆ ani,amishi,cow,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The cow is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,37,37,37,,,,,,,,,p,1,8.244252987,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_M3.wav,,p,chase_M3.PNG,ha,M3,ashe no awudu ha cheni,ashe,deer,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The deer is chasing the rooster.,awudu,1,rooster,0,0,0,0,,,,,,,,,,,,,0,38,38,38,,,,,,,,,w,0,11.78129249,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_M2.wav,,p,sleep_M2.PNG,zuÌˆ,M2,ava no zuÌˆ ani,ava,bear,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The bear is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,39,39,39,,,,,,,,,p,1,3.872595441,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_M1.wav,,p,chase_M1.PNG,ha,M1,avi no atsuÌˆ ha cheni,avi,mithun,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The mithun is chasing the dog.,atsuÌˆ,1,dog,0,0,0,0,,,,,,,,,,,,,0,40,40,40,,,,,,,,,w,0,9.145253082,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_H1.wav,,p,sleep_H1.PNG,zuÌˆ,H1,ami no zuÌˆ ani,ami,mosquito,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The mosquito is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,41,41,41,,,,,,,,,p,1,1.770457741,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_H3.wav,,p,chase_H3.PNG,ha,H3,awudu no agha ha cheni,awudu,rooster,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The rooster is chasing the crow.,agha,1,crow,0,0,0,0,,,,,,,,,,,,,0,42,42,42,,,,,,,,,w,0,9.598136549,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_chase_H4.wav,,p,chase_H4.PNG,ha,H4,apighi no amishi ha cheni,apighi,snake,[W] Ku shi ani kea?; [P] Khu no ha cheni?,broad,What's happening?,chasing,Ku shi ani kea?,The snake is chasing the cow.,amishi,1,cow,0,0,0,0,,,,,,,,,,,,,0,43,43,43,,,,,,,,,w,0,2.337671791,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_L2.wav,,w,chase_L2.PNG,ha,L2,atsuÌˆ no ane ha cheni,atsuÌˆ,dog,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The dog is chasing the goat.,ane,1,goat,0,0,0,0,,,,,,,,,,,,,0,44,44,44,,,,,,,,,p,0,13.46598726,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_chase_M1.wav,,w,chase_M1.PNG,ha,M1,avi no atsuÌˆ ha cheni,avi,mithun,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's chasing (the animal)?,chasing,Khu no ha cheni?,The mithun is chasing the dog.,atsuÌˆ,1,dog,0,0,0,0,,,,,,,,,,,,,0,45,45,45,,,,,,,,,w,1,9.512706168,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,narrow_sleep_L1.wav,,w,sleep_L1.PNG,zuÌˆ,L1,awo no zuÌˆ ani,awo,pig,[W] Ku shi ani kea?; [P] Khu no ha cheni?,narrow,What's sleeping?,sleeping,Khu no zuÌˆ ani?,The pig is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,46,46,46,,,,,,,,,p,0,1.002872028,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-chase_sleep.xlsx,SumiRating_stimuli-training-chase_sleep.xlsx,SumiRating_stimuli-test-chase_sleep.xlsx,SumiRating_stimuli-chase_sleep.xlsx,broad_sleep_L4.wav,,p,sleep_L4.PNG,zuÌˆ,L4,ane no zuÌˆ ani,ane,goat,[W] Ku shi ani kea?; [P] Khu no zuÌˆ cheni?,broad,What's happening?,sleeping,Ku shi ani kea?,The goat is sleeping.,None,1,None,0,0,0,0,,,,,,,,,,,,,0,47,47,47,,,,,,,,,p,1,0.201700496,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-bigger.xlsx,SumiRating_stimuli-training-bigger.xlsx,SumiRating_stimuli-test-bigger.xlsx,SumiRating_stimuli-bigger.xlsx,narrow_big_H2.wav,,w,big_H2.PNG,akijeu,H2,akuhu no akijeu,akuhu,gibbon,[W] Ku shi ani kea?; [P] Khiu no akijeu?,narrow,Which one is bigger?,bigger,Khiu no akijeu kea?,The gibbon is bigger.,atsuÌˆ,1,dog,0,1,1,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,w,1,9.228497698,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-bigger.xlsx,SumiRating_stimuli-training-bigger.xlsx,SumiRating_stimuli-test-bigger.xlsx,SumiRating_stimuli-bigger.xlsx,narrow_big_H3.wav,,w,big_H3.PNG,akijeu,H3,awudu no akijeu,awudu,rooster,[W] Ku shi ani kea?; [P] Khiu no akijeu?,narrow,Which one is bigger?,bigger,Khiu no akijeu kea?,The rooster is bigger.,agha,1,crow,0,1,1,1,,,,,,,,,,,,,0,1,1,1,,,,,,,,,w,1,1.436558604,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-bigger.xlsx,SumiRating_stimuli-training-bigger.xlsx,SumiRating_stimuli-test-bigger.xlsx,SumiRating_stimuli-bigger.xlsx,narrow_big_H4.wav,,w,big_H4.PNG,akijeu,H4,apighi no akijeu,apighi,snake,[W] Ku shi ani kea?; [P] Khiu no akijeu?,narrow,Which one is bigger?,bigger,Khiu no akijeu kea?,The snake is bigger.,akhosa,1,cat,0,1,1,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,w,1,9.078527642,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
SumiRating_stimuli-practice-bigger.xlsx,SumiRating_stimuli-training-bigger.xlsx,SumiRating_stimuli-test-bigger.xlsx,SumiRating_stimuli-bigger.xlsx,narrow_big_L4.wav,,w,big_L4.PNG,akijeu,L4,ane no akijeu,ane,goat,[W] Ku shi ani kea?; [P] Khiu no akijeu?,narrow,Which one is bigger?,bigger,Khiu no akijeu kea?,The goat is bigger.,ashe,1,deer,0,1,1,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,p,0,5.124460563,,,,,2018_Apr_17_1007,59.85713539,rating_try1,1,3
